affect	100	v	influence
lute	200	n,v	cement
lying	000	v	recline
lying	200	v,a	dishonesty
mace	000	n,v	chemical
mace	100	n	weapon
mace	200	n	covering
mail	100	n,v	items
mail	200	n,v	armor
main	100	a,n	central
main	200	n	number
mamma	100	n	mother
mamma	200	n	breast
mandarin	100	n	language
mandarin	200	n	citrus
mangle	100	v	destroy
mangle	200	n,v	machine
march	100	v,n	walk
march	200	n,v	land
march	500	n	month
mark	100	n,v	blemish
mark	200	n	currency
maroon	100	a,n	color
maroon	200	v	abandon
maroon	400	n	member
mast	100	n	post
mast	200	n	fruit
mast	300	v	brew
mat	100	n,v	material
mat	200	n	mould
mat	300	a	dull
match	100	n,v	companion
match	200	n	wick
mate	000	n	infusion
mate	100	n,v	partner
mate	200	n,v	checkmate
may	100	v	ask
may	200	n	plant
may	300	n	month
mead	100	n	alcohol
mead	200	n	meadow
meal	100	n	occasion
meal	200	n	powder
mean	100	v	signify
mean	200	a	unkind
mean	300	n,a	average
meet	100	v,n	convene
meet	200	a	proper
mere	100	a	pure
mere	200	n	lake
mere	300	n	club
meter	100	n	unit
meter	200	n,v	device
meter	300	n	unit
metre	100	n	unit
metre	200	n	rhythm
mew	100	v,n	cry
mew	200	n,v	cage
might	100	v	ask
might	200	n	power
mint	100	n	flavor
mint	200	n,a,v	money
minute	100	n	time
minute	200	a	small
minute	300	n,v	memorandum
misprision	100	n	concealment
misprision	200	n	failure
miss	100	v,n	fail
miss	200	n	title
miss	300	n	miscarriage
mister	100	n	title
mister	200	n	mist-sprayer
mite	100	n	arachnid
mite	200	n,r	amount
mizzle	100	n,v	rain
mizzle	200	v	depart
mole	100	n	mammal
mole	200	n	blemish
mole	300	n	structure
mole	400	n	unit
mole	500	n	tissure
mole	600	n	sauce
mood	100	n	atmosphere
mood	200	n	category
moor	100	n	upland
moor	200	v	anchor
moor	300	n	UNSPECIFIED
mop	100	n,v	implement
mop	200	n	gathering
mortar	100	n,v	gun
mortar	200	n,v	mixture
mould	100	n,v	container
mould	200	n	fungi
mould	300	n	soil
mound	100	n,v	hill
mound	200	n	regalia
mount	100	v,n	climb
mount	200	n	mountain
mow	100	v	cut
mow	200	n	stack
muff	100	n	fur
muff	200	v,n	bumble
mug	100	n,v	cup
mug	200	v	learn
mull	100	v	contemplate
mull	200	v	flavor
mull	300	n	humus
mull	400	n	promontory
mull	500	n	cloth
mum	100	n	mother
mum	200	a	silent
mum	300	n	chrysanthemum
mum	400	v	perform
mummy	100	n	body
mummy	200	n	mother
muse	100	n	inspiration
muse	200	v,n	meditate
must	100	v,n	should
must	200	n	juice
must	300	n	dampness
must	400	n,a	aggression
mystery	100	n	secret
mystery	200	n	skill
nag	100	v,n	harass
nag	200	n	horse
nap	100	v,n	sleep
nap	200	n	fibres
nap	300	n,v	game
nap	600	v	refuse
nave	100	n	church
nave	200	n	hub
neat	100	a	tidy
neat	200	n	cattle
net	100	n,v	material
net	200	a,v	remaining
nip	100	v,n	bite
nip	200	n,v	amount
nip	500	n	slur
nob	100	n	aristocrat
nob	200	n	head
noodle	100	n	pasta
noodle	200	n	fool
noodle	300	v	improvise
noodle	400	v	search
oblate	100	a	flattened
oblate	200	n	person
ooze	100	v,n	trickle
ooze	200	n	slime
oratory	100	n	chapel
oratory	200	n	practice
ought	100	v	must
ought	200	n	zero
ounce	100	n	unit
ounce	200	n	leopard
pack	100	n,v	container
pack	200	v	cram
pad	100	n,v	material
pad	200	v,n	walk
paddle	100	n,v	pole
paddle	200	v,n	wade
paddy	100	n	rice
paddy	200	n	tantrum
paddy	300	n	Irishman
page	100	n,v	sheet
page	200	n,v	boy
pale	100	a,v	blanched
pale	200	n	stake
pall	100	n	cloud
pall	200	v	bore
palladium	100	n	element
palladium	200	n	protection
pallet	100	n	mattress
pallet	200	n	implement
pallet	300	n	strip
palm	100	n	tree
palm	200	n,v	hand
panic	100	n,v	fear
panic	200	n	grass
pap	100	n,a	food
pap	200	n	breast
pap	300	n,v	paparazzi
party	100	n,v	gathering
party	200	a	divided
pass	100	v,n	change
pass	200	n	route
pasty	100	n	pastry
pasty	200	a	pale
patter	100	v,n	run
patter	200	n,v	speech
pawn	100	n	tool
pawn	200	v,n	deposit
pay	100	v,n	compensate
pay	200	v	seal
peach	100	n	fruit
peach	200	v	inform
peak	100	n,v,a	point
peak	400	v	decline
peck	100	v,n	strike
peck	200	n	measure
peck	300	v	stumble
peel	100	v,n	remove
peel	200	n	shovel
peel	300	n	tower
peel	400	v	send
peep	100	v,n	glance
peep	200	n,v	sound
peer	100	v	scan
peer	200	n,v	associate
pelt	100	v,n	hurl
pelt	200	n	skin
pen	100	n,v	writing instrument
pen	200	n,v	enclosure
pen	500	n	swan
pen	600	n	prison
perch	100	n,v	branch
perch	200	n	fish
perch	300	n	measure
periwinkle	100	n	flower
periwinkle	200	n	invertebrae
pet	100	n,v	treasure
pet	200	n	tantrum
phoenix	000	n	bird
phoenix	200	n	constellation
phone	100	n,v	telephone
phone	200	n	sound
pick	100	v,n	choose
pick	200	n	tool
pie	100	n	pastry
pie	200	n	magpie
pie	300	n	currency
pigeon	100	n	bird
pigeon	200	n	simplified language
pike	100	n	fish
pike	200	n,v	weapon
pike	300	n	road
pike	400	n	position
pike	500	v	withdraw
pile	100	n,v	heap
pile	200	n,v	stake
pile	500	n	fibres
pine	100	n	tree
pine	200	v	suffer
pinion	100	n,v	wing
pinion	200	n	cogwheel
pink	100	a,n,v	color
pink	400	n	plant
pink	500	v	scratch
pink	600	n	ship
pink	700	v	rumble
pink	800	n	pigment
pip	100	n	seed
pip	200	n	dots
pip	300	n	sound
pip	400	n	disease
pip	500	v	crack
pip	600	v	defeat
pitch	100	n,v	degree
pitch	200	n,v	substance
pitcher	100	n	pottery
pitcher	200	n	player
plane	100	n,a,v	surface
plane	200	n,v	aeroplane
plane	300	n,v	tool
plane	800	n	tree
plantain	100	n	plant
plantain	200	n	banana
plight	100	n	situation
plight	200	v	pledge
plump	100	a,v	chubby
plump	200	v,n,r	sit
plump	600	n	flock
ply	100	n	layer
ply	200	v	work
poach	100	v	cook
poach	200	v	hunt
poke	100	v,n	prod
poke	200	n	bag
poke	300	n	plant
poke	400	n	dish
pole	100	n,v	support
pole	200	n	location
pole	300	n	position
pole	500	n	inhabitant
policy	100	n	principle
policy	200	n	contract
pontoon	100	n	support
pontoon	200	n	game
pool	100	n,v	basin
pool	200	n,v	supply
pop	100	v,n,r	explode
pop	200	a,n	favored
pop	600	n	father
pop	700	n	popsicle
pope	100	n	bishop of Rome
pope	200	n	Orthodox priest
pore	100	n	opening
pore	200	v	ponder
port	100	n	harbor
port	200	n	wine
port	300	n,v	direction
port	400	n	socket
port	500	v,n	transfer
port	800	n	suitcase
portal	100	n	entrance
portal	200	a	open
porter	100	n	carrier
porter	200	n	doorman
pose	100	v,n	suggest
pose	200	v	confuse
post	100	n,v	framework
post	200	n,v,r	mail service
post	300	n,v	employment
pot	100	n,v	pottery
pot	200	n	cannabis
pot	300	n,v	shot
pot	600	n	instrument
potent	100	a	powerful
potent	200	a,n	crutch-shaped
potter	100	v,n	amuse oneself
potter	200	n	person
pounce	100	v,n	ambush
pounce	200	n,v	powder
pound	100	n	unit
pound	200	v	strike
pound	300	n,v	enclosure
pram	100	n	carriage
pram	200	n	boat
press	100	v,n	push
press	200	v,n	force
primate	100	n	chief bishop
primate	200	n	mammal
prime	100	a,n	main
prime	200	v	prepare
prior	100	a,n	before
prior	200	n	man
prize	100	n,a,v	reward
prize	400	v	pull
pro	100	n,a	professional
pro	200	n,r	advantage
prune	100	n	plum
prune	200	v,n	trim
pry	100	v	enquire
pry	200	v	pull
pulse	100	n,v	throbbing
pulse	200	n	seed
pump	100	n,v	mechanism
pump	200	n	shoe
punch	100	v,n	strike
punch	200	n,v	machine
punch	500	n	drink
punch	600	n	buffoon
puncheon	100	n	stake
puncheon	200	n	cask
punt	100	n,v	boat
punt	200	v,n	kick
punt	300	v,n	speculate
punt	700	n	currency
pupil	100	n	student
pupil	200	n	eye
purl	100	a,v,n	stitched
purl	200	v,n	flow
pyrrhic	100	a	meaningless
pyrrhic	200	n	metre
quack	100	n,v	sound
quack	200	n	person
quadrille	100	n	dance
quadrille	200	n	game
quadrille	300	n	grid
quail	100	n	bird
quail	200	v	cower
quarrel	100	n,v	argument
quarrel	200	n	arrow
quarry	100	n,v	place
quarry	200	n	prey
quarry	300	n	glass
quid	100	n	currency
quid	200	n	tobacco
quit	100	v,a	depart
quit	200	n	bird
quiver	100	v,n	tremble
quiver	200	n	container
quiz	100	n,v	test
quiz	200	v,n	scan
race	100	n,v	competition
race	200	n	division
race	300	n	root
rack	100	n,v	framework
rack	200	n,v	gait
rack	500	n,v	joint
rack	600	v	siphon
racket	100	n	sports bat
racket	200	n,v	noise
rag	100	n,v	cloth
rag	200	v,n	tease
rag	500	n	rock
rag	600	n	music
rag	700	n	musical mode
rail	100	n,v	fence
rail	200	v	complain
rail	300	n	bird
rake	100	n,v	implement
rake	200	n	playboy
rake	300	v,n	incline
rake	600	n	railways
rake	700	n	herd
rally	100	v,n	assemble
rally	200	v	tease
rank	100	n,v	position
rank	200	a	abundant
rap	100	v,n	strike
rap	200	n	small amount
rape	100	n,v	assault
rape	200	n	cabbage
rape	300	n	stalks
rape	400	n	division
rare	100	a	infrequent
rare	200	a	halk-cooked
rash	100	a	reckless
rash	200	n	spots
rate	100	n,v	quantity
rate	200	v	scold
rate	300	v	soak
raven	100	n,a	crow
raven	200	v	hunt
ray	100	n,v	glimmer
ray	200	n	fish
ray	300	n	note
real	100	a,r	true
real	200	n	money
rear	100	n,a	hindmost
rear	200	v	nurture
reef	100	n	ridge
reef	200	n,v	strip of sail
reeve	100	n	official
reeve	200	v	thread
reeve	300	n	bird
refrain	100	v	restrain
refrain	200	n	repeat
rejoin	100	v	return
rejoin	200	v	reply
relay	100	n,v	transmission
relay	200	v	lay again
rent	100	n,v	payment
rent	200	n	split
rent	300	v	break
rep	100	n,v	representative
rep	200	n	performance
rep	300	n	fabric
rep	400	n	character
rep	500	n,v	repetition
repair	100	v,n	restore
repair	200	v,n	go to
repose	100	n,v	tranquility
repose	200	v	place
rest	100	v,n	relax
rest	200	n,v	remaining
retort	100	v,n	reply
retort	200	n,v	container
reveal	100	v,n	divulge
reveal	200	n	hole
rick	100	n,v	stack
rick	200	n,v	sprain
riddle	100	n,v	statement
riddle	200	v,n	permeate
rifle	100	n,v	gun
rifle	200	v	search
rig	100	v,n	equip
rig	200	v,n	manipulate
rime	100	n,v	frost
rime	200	n,v	rhyme
ring	100	n,v	circle
ring	200	v,n	chime
rip	100	v,n	tear
rip	200	n,v	flowing water
rip	300	n	person
roan	100	a,n	horse
roan	200	n	leather
rock	100	n	mineral
rock	200	v,n	sway
rocket	100	n,v	projectile
rocket	200	n	cabbage
roe	100	n	eggs
roe	200	n	deer
rook	100	n,v	crow
rook	200	n	chess piece
root	100	n,v	source
root	200	v,n	search
rose	000	n	wine
rose	100	n,v	plant
rose	200	v	risen
rout	100	n,v	retreat
rout	200	v	carve
row	100	n	line
row	200	v,n	paddle
row	300	n,v	disagreement
ruck	100	n,v	crowd
ruck	200	v,n	compress
ruck	400	n,v	fight
ruck	500	n	rucksack
rue	100	v,n	regret
rue	200	n	shrub
ruff	100	n	frill
ruff	200	n	fish
ruff	300	v,n	trick
ruff	400	n	drumming pattern
rum	100	n	alcohol
rum	200	a	odd
rummy	100	n	game
rummy	200	a	odd
rush	100	v,n	hurry
rush	200	n	plant
rut	100	n	tracks
rut	200	n,v	period
sable	100	n	marten
sable	200	a,n	black
sack	100	n,v	bag
sack	200	v,n	plunder
sack	500	n	wine
sage	100	n	plant
sage	200	n,a	wise man
sake	100	n	purpose
sake	200	n	alcohol
saki	100	n	monkey
saki	200	n	alcohol
sallow	100	a	yellowish
sallow	200	n	tree
sandal	100	n	shoe
sandal	200	n	tree
sap	100	n,v	fluid
sap	200	n,v	tunnel
sap	400	n,v	bludgeon
sap	500	n	fool
sardine	100	n,v	game
sardine	200	n	stone
sash	100	n	strip
sash	200	n	frame
saw	100	n,v	tool
saw	200	v	perceive
saw	300	n	maxim
scald	100	v,n	burn
scald	200	n	composer
scale	100	n,v	plates
scale	200	n,v	weighing machine
scale	300	n,v	range
scamp	100	n	person
scamp	200	v	skimp
scarf	100	n	fabric
scarf	200	v,n	join
scarf	300	v	devour
school	100	n,v,a	institution
school	200	n,v	fishes
scoff	100	v,n	mock
scoff	200	v,n	devour
sconce	100	n	candle holder
sconce	200	n	fort
scotch	000	a,n	Scottish
scotch	100	v,n	stop
scotch	200	v,n	slash
scour	100	v,n	clean
scour	200	v	search
scout	100	n,v	vessel
scout	200	v	reject
scrap	100	n,v	remnants
scrap	200	n,v	fight
scrip	100	n	certificate
scrip	200	n	bag
scrip	300	n	story
scrub	100	v,n	remove
scrub	200	n	vegetation
scupper	100	n	hole
scupper	200	v	prevent
scuttle	100	n	container
scuttle	200	v,n	scamper
scuttle	300	v,n	sink
seal	100	n,v	cork
seal	200	n,v	mammal
seal	500	n	soldier
second	100	v,a,r	after first
second	200	n	time
second	300	v	transfer
secrete	100	v	produce
secrete	200	v	conceal
see	100	v	perceive
see	200	n	place
send	100	v	transmit
send	200	n,v	surge
set	100	v	position
set	200	n,v	collection
set	300	a	hardened
settle	100	v	resolve
settle	200	n	bench
sewer	100	n	drain
sewer	200	n	one that sews
shag	100	n	carpet
shag	200	n	bird
shag	300	n	dance
shag	400	v	chase
shag	500	v,n	have sex
shanty	100	n	shack
shanty	200	n	song
share	100	n,v	portion
share	200	n	blade
shed	100	n,v	structure
shed	200	v	discard
sheer	100	a,r,n	thin
sheer	200	v,n	swerve
sheer	600	n	slope
sheet	100	n,v	fabric
sheet	200	n,v	rope
shelf	100	n	ledge
shelf	200	n,v	informer
shingle	100	n	shore
shingle	200	n,v	tile
shiver	100	v,n	shake
shiver	200	n,v	fragment
shoal	100	n,v	group
shoal	200	n,v,a	sandbar
shock	100	n,v	surprise
shock	200	n,v	grain
shock	500	n	hair
shore	100	n	beach
shore	200	n,v	support
shore	300	v	shave
shrub	100	n	plant
shrub	200	n	drink
shy	100	a,v,n	nervous
shy	200	v,n	throw
sick	100	a,n,v	ill
sick	400	v	pursue
sink	100	v	capsize
sink	200	n	basin
size	100	n,v,a	dimensions
size	200	n,v	solution
skate	100	n,v	device
skate	200	n	fish
skate	300	n	hooligan
skip	100	v,n	prance
skip	200	n	container
skip	300	n,v	captain
slack	100	a,n,v	loose
slack	400	n	coal
slay	100	v	kill
slay	200	n	tool
sledge	100	n,v	vehicle
sledge	200	v,n	insult
sledge	500	n	hammer
sling	100	n,v	strap
sling	200	n	alcohol
slip	100	v,n	slide
slip	200	n	paper
slip	300	n	mixture
slop	100	v,n	spill
slop	200	n	clothing
slot	100	n,v	slit
slot	200	n	deer tracks
slough	100	n	swamp
slough	200	v,n	remove
slug	100	n,v	invertebrate
slug	200	v,n	strike
smack	100	n,v,r	slap
smack	200	v,n	flavor
smack	600	n	boat
smack	700	n	heroin
smelt	100	v	extract
smelt	200	v	attack
smelt	300	n	fish
snook	100	n	fish
snook	200	n	contempt
snuff	100	v,n	extinguish
snuff	200	n,v	tobacco
sod	100	n,v	surface
sod	200	n,v	scoundrel
soil	100	n	ground
soil	200	v,n	dirty
soil	300	v	feed
sol	100	n	note
sol	200	n	solution
sol	300	n	currency
sol	400	n	sun
sole	100	n,v	undersurface
sole	200	n	flatfish
sole	300	a	one
sorrel	100	n	plant
sorrel	200	n	horse
sound	100	n,v	vibrations
sound	200	a,r	reliable
sound	300	v,n	measure
sound	700	n	channel
sow	100	v	bury
sow	200	n	pig
spade	100	n,v	tool
spade	200	n	suit
span	100	n,v	distance
span	200	n,v	rope
span	500	a	clean
span	600	v	rotate
spar	100	n	pole
spar	200	v,n	fight
spar	300	n	mineral
spat	100	v	rod
spat	200	n	cloth
spat	300	n,v	quarrel
spat	400	n	shellfish
spell	100	v	write
spell	200	n	enchantment
spell	300	n,v	period
spell	400	n	splinter
spike	100	n,v	skewer
spike	200	n	flower cluster
spill	100	v,n	overflow
spill	200	n	strip
spire	100	n	steeple
spire	200	n	spiral
spit	100	v,n	eject
spit	200	n,v	rod
spit	500	n	layer
spray	100	n,v	shower
spray	200	n	branch
sprig	100	n,v	branch
sprig	200	n	tack
spruce	100	n	tree
spruce	200	a,v	immaculate
spruce	300	v	deceive
squash	100	v,n	crush
squash	200	n	fruit
stable	100	a	firm
stable	200	n,v	building
stake	100	n,v	pole
stake	200	n,v	wager
stale	100	a,v	dry
stale	200	v	urinate
stalk	100	n	support
stalk	200	v,n	hunt
stanch	100	v	stop
stanch	200	v	loyal
staple	100	n,v	wire
staple	200	n,a	main
stay	100	v,n	remain
stay	200	n,v	support
steep	100	a,n	vertical
steep	200	v	soak
steer	100	v,n	guide
steer	200	n	animal
steeve	100	n,v	angle
steeve	200	n	framework
stem	100	n,v	body
stem	200	v	stop
stern	100	a	serious
stern	200	n	bottom
stew	100	n,v	dish
stew	200	n	pond
stew	300	n	attendant
stick	100	n	wood
stick	200	v	thrust
stifle	100	v	prevent
stifle	200	n	joint
stile	100	n	stairs
stile	200	n	pillar
still	100	a,n,r,v	undisturbed
still	500	n	apparatus
stoop	100	v,n	bend
stoop	200	n	porch
storied	100	a	celebration
storied	200	a	with floors
story	100	n	account
story	200	n	level
strain	100	v,n	stretch
strain	200	n	variety
strand	100	v,n	abandon
strand	200	n	thread
strip	100	v,n	remove
strip	200	n	ribbon
stud	100	n,v	metal
stud	200	n	establishment
stunt	100	v	restrict
stunt	200	n,v	trick
stupe	100	n,v	cloth
stupe	200	n	idiot
sty	100	n,v	pigsty
sty	200	n	swelling
summer	100	n,v	season
summer	200	n	support
sup	100	v,n	sip
sup	200	v	eat
swallow	100	v,n	consume
swallow	200	n	songbird
swash	100	v,n	splash
swash	200	a	ornamental
swathe	100	n	area
swathe	200	v,n	wrap
tab	100	n,v	label
tab	200	n,v	facility
tab	500	n	tablet
tab	600	n	tabloid
tab	700	n	notation
tack	100	n,v	nail
tack	200	n	equipment
tack	300	n	cheap
tag	100	n,v	label
tag	200	n,v	game
tail	100	n,v	appendage
tail	200	n	limitation
talus	100	n	bone
talus	200	n	rock
tang	100	n	flavor
tang	200	v,n	chime
tang	300	n	surgeonfish
tangle	100	v,n	twist
tangle	200	n	seaweed
tap	100	n,v	device
tap	200	v,n	touch
tar	100	n,v	substance
tar	200	n	sailor
tare	100	n	plant
tare	200	n	weight
tart	100	n	pastry
tart	200	n,v	prostitute
tart	300	a	sour
tattoo	100	n	music
tattoo	200	v,n	mark
taw	100	v	prepare
taw	200	n	marble
tear	100	v,n	rip
tear	200	n,v	liquid
tee	200	n,v	space
tee	300	n	shirt
temple	100	n	building
temple	200	n	head
temple	300	n	device
temporal	100	a	secular
temporal	200	a	on the head
tend	100	v	have a tendency
tend	200	v	care for
tender	100	a	delicate
tender	200	v,n	offer
tender	300	n	attendant
tense	100	a,v	tight
tense	200	n	time related
tent	100	n,v	shelter
tent	200	n	wine
tent	300	n	material
terrier	100	n	dog
terrier	200	n	inventory
thole	100	n	pin
thole	200	v	endure
thrum	100	v,n	pulse
thrum	200	n,v	thread
thrush	100	n	songbird
thrush	200	n	infection
tick	100	n,v	mark
tick	200	n	arachnid
tick	300	n	pillow
tick	400	n	credit
till	200	n	compartment
till	300	v	cultivate
till	400	n	sediment
tip	100	n,v	point
tip	200	v,n	overbalance
tip	300	n,v	reward
tire	100	v	exhaust
tire	200	n	rubber
tit	100	n	songbird
tit	200	n	breast
tit	300	n	revenge
toast	100	n,v	bread
toast	200	v	improvise
tod	100	n	own
tod	200	n	vegetation
toll	100	n,v	payment
toll	200	v,n	chime
ton	100	n,r	unit
ton	200	n	style
top	100	n,a,v,r	uppermost
top	500	n	toy
tope	100	v	intoxicate
tope	200	n	building
tope	300	n	grove
tope	400	n	shark
tot	100	n	child
tot	200	v	accumulate
tot	300	v	salvage
tow	100	v,n	pull
tow	200	n	fibres
trace	100	v,n	discover
trace	200	n	straps
tract	100	n	area
tract	200	n	treatise
tract	300	n	anthem
trap	100	n,v	device
trap	200	v	equip
trap	300	n	rock
tribune	100	n	official
tribune	200	n	corner
trip	100	v,n	stumble
trip	200	n	flock
triton	100	n	mollusc
triton	200	n	nucleus
troll	100	n	creature
troll	200	n,v	person
truck	100	n,v	vehicle
truck	200	n,v	payment
trump	100	n,v	advantage
trump	200	n,v	trumpet
twig	100	n	branch
twig	200	v	realize
utter	100	a	complete
utter	200	v	speak
vamp	100	n,v	shoe
vamp	200	n,v	seductress
van	100	n	vehicle
van	200	n	forefront
van	300	n	wing
van	400	n	advantage
vault	100	n,v	room
vault	200	v,n	leap
veer	100	v,n	swerve
veer	200	v	loosen
venery	100	n	indulgence
venery	200	n	hunting
vent	100	n,v	outlet
vent	200	n	garment slit
verge	100	n,v	edge
verge	200	n	rod
verge	300	v	incline
vice	100	n	immorality
vice	300	n	tool
vice	400	n	status
viola	100	n	instrument
viola	200	n	plant
wag	100	v,n	move
wag	200	n,v	joker
wake	100	v,n	alert
wake	200	n	trail
ware	100	n	pottery
ware	200	a	aware
wattle	100	n,v	material
wattle	200	n	lobe
wax	100	n,v	substance
wax	200	v	increase
wax	300	n	tantrum
weal	100	n,v	mark
weal	200	n	welfare
wear	100	v,n	have on
wear	200	v	turn
weave	100	v,n	interlace
weave	200	v	twist
weld	100	v,n	join
weld	200	n	plant
well	100	r,a	good
well	200	n,v	reservoir
whiting	100	n	fish
whiting	200	n	chalk
wick	100	n,v	strip
wick	200	n	town
wick	300	a	quick
will	100	v	future tense
will	200	n,v	determination
wilt	100	v,n	droop
wilt	200	n,v	determination
winchester	000	n	bottle
winchester	200	n	rifle
wind	100	n,v	air
wind	200	v,n	twist
wise	100	a,v	knowledgeable
wise	200	n	extent
wit	100	n	capacity
wit	200	v	specifically
woof	100	n,v	sound
woof	200	n	threads
wound	100	n,v	injury
wound	200	v	twist
wrack	100	n	clouds
wrack	200	n	seaweed
wrack	300	n	clouds
wrack	400	n	wreckage
yard	100	n	unit
yard	200	n,v	garden
